Province_ID,Province_Name,City_ID,City_Name,Kecamatan_ID,Kecamatan_Name,Kelurahan_ID,Kelurahan_Name,TPS_ID,TPS_Name,DPT,DPTb,DPK,Paslon_01,Paslon_02,Paslon_03,Valid_Vote,Invalid_Vote,Total_Vote,Status,Image_C-Hasil_1,Image_C-Hasil_2,Image_C-Hasil_3
11,ACEH,1105,ACEH BARAT,110506,BUBON,1105062017,ULEE BLANG,1105062017001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/ea10/pemilu/ppwp/11/05/06/20/17/1105062017001-20240214-155631--ce178d7f-d8f4-41c2-8d14-133b8a150541.jpg,https://sirekap-obj-formc.kpu.go.id/ea10/pemilu/ppwp/11/05/06/20/17/1105062017001-20240214-155302--776b1d32-53b6-445c-a5d0-7b62c51974bb.jpg,https://sirekap-obj-formc.kpu.go.id/ea10/pemilu/ppwp/11/05/06/20/17/1105062017001-20240214-155444--97f25521-6d88-42f0-83c5-3a0f40f3c5cd.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/7bcc/pemilu/ppwp/11/05/01/20/16/1105012016001-20240215-152058--00217f86-47c9-430f-be8e-349abc4ed364.jpg,https://sirekap-obj-formc.kpu.go.id/7bcc/pemilu/ppwp/11/05/01/20/16/1105012016001-20240215-152206--bff956c6-ef1d-475d-92a3-0cca4334bbc6.jpg,https://sirekap-obj-formc.kpu.go.id/7bcc/pemilu/ppwp/11/05/01/20/16/1105012016001-20240215-152304--b5337ad3-d3ef-4cdb-8ff6-2cc2aec882fc.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/6136/pemilu/ppwp/11/05/01/20/16/1105012016002-20240215-011704--ac3d80e8-5c28-4906-acfa-d8bacea684da.jpg,https://sirekap-obj-formc.kpu.go.id/6136/pemilu/ppwp/11/05/01/20/16/1105012016002-20240215-012013--d631bae4-b093-4284-82c6-59fc4a5d504b.jpg,https://sirekap-obj-formc.kpu.go.id/6136/pemilu/ppwp/11/05/01/20/16/1105012016002-20240214-203732--98d6771e-c025-4655-acad-941e47444004.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016003,TPS 003,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/6847/pemilu/ppwp/11/05/01/20/16/1105012016003-20240215-025313--ab6d9e52-051c-42f6-9dd3-a5d6a9ba7d6f.jpg,https://sirekap-obj-formc.kpu.go.id/6847/pemilu/ppwp/11/05/01/20/16/1105012016003-20240215-025453--7c95e6cc-1169-485e-93e0-99ad10cd7088.jpg,https://sirekap-obj-formc.kpu.go.id/6847/pemilu/ppwp/11/05/01/20/16/1105012016003-20240215-025645--4da6d36f-ef7c-4beb-98c8-faeac42fa16c.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016004,TPS 004,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016005,TPS 005,260,0,5,189,61,8,5,5,5,VALID,https://sirekap-obj-formc.kpu.go.id/7910/pemilu/ppwp/11/05/01/20/16/1105012016005-20240215-011909--ccb5a50a-ca42-4553-aa67-d286c68ab98e.jpg,https://sirekap-obj-formc.kpu.go.id/7910/pemilu/ppwp/11/05/01/20/16/1105012016005-20240214-194701--d72e7541-91c1-4dda-bf3c-af5d2c291e8b.jpg,https://sirekap-obj-formc.kpu.go.id/7910/pemilu/ppwp/11/05/01/20/16/1105012016005-20240214-194836--52943fd8-8825-44d6-9e98-6bed124f68a9.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016006,TPS 006,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/9b9b/pemilu/ppwp/11/05/01/20/16/1105012016006-20240215-093154--1c533391-573e-4736-b679-c8c9a77049c8.jpg,https://sirekap-obj-formc.kpu.go.id/9b9b/pemilu/ppwp/11/05/01/20/16/1105012016006-20240215-094040--79da2dde-096f-40a3-ad39-404b7e045b30.jpg,https://sirekap-obj-formc.kpu.go.id/9b9b/pemilu/ppwp/11/05/01/20/16/1105012016006-20240215-093830--c9f6f105-e462-475f-8742-6572528047cf.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016007,TPS 007,256,5,2,179,70,4,2,2,2,VALID,https://sirekap-obj-formc.kpu.go.id/20f2/pemilu/ppwp/11/05/01/20/16/1105012016007-20240214-205331--b0e414d5-7462-4d04-91cd-e5010ff60597.jpg,https://sirekap-obj-formc.kpu.go.id/20f2/pemilu/ppwp/11/05/01/20/16/1105012016007-20240214-201134--4478217c-f417-4189-b9b1-9b166210a281.jpg,https://sirekap-obj-formc.kpu.go.id/20f2/pemilu/ppwp/11/05/01/20/16/1105012016007-20240215-033637--1031f815-ab6f-4f37-a1d2-6ef7bc29b83f.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016008,TPS 008,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012016,BLANG BEURANDANG,1105012016009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/312f/pemilu/ppwp/11/05/01/20/16/1105012016009-20240215-094341--3363b749-346f-43ed-ba53-ddb1c21b5004.jpg,https://sirekap-obj-formc.kpu.go.id/312f/pemilu/ppwp/11/05/01/20/16/1105012016009-20240215-003415--0c15b72b-cb68-41ba-9de1-44ee691a286b.jpg,https://sirekap-obj-formc.kpu.go.id/312f/pemilu/ppwp/11/05/01/20/16/1105012016009-20240215-093801--bd645240-11b0-4092-974b-6ad042ba4784.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007002,TPS 002,240,11,0,162,80,6,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/11/05/01/20/07/1105012007002-20240214-193940--1f005428-5ccb-4718-a7e3-456ce84deb3e.jpg,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/11/05/01/20/07/1105012007002-20240214-194504--580b79cd-d30c-4647-bda4-c5faf13d6aa8.jpg,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/11/05/01/20/07/1105012007002-20240214-194706--6176b38e-7d7d-4cdf-add0-82765ebb9739.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007003,TPS 003,226,9,0,175,54,2,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/bb2a/pemilu/ppwp/11/05/01/20/07/1105012007003-20240215-121419--525a111f-690f-474c-a1c6-2a7cc8d1fe3d.jpg,https://sirekap-obj-formc.kpu.go.id/bb2a/pemilu/ppwp/11/05/01/20/07/1105012007003-20240215-121520--d54113f2-c123-41e5-9384-51d621336a2f.jpg,https://sirekap-obj-formc.kpu.go.id/bb2a/pemilu/ppwp/11/05/01/20/07/1105012007003-20240215-121630--c19b49cd-04f9-4907-8153-a15a96f29c42.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007004,TPS 004,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007005,TPS 005,233,5,13,181,62,4,13,13,13,VALID,https://sirekap-obj-formc.kpu.go.id/b1b6/pemilu/ppwp/11/05/01/20/07/1105012007005-20240214-235730--25da3d96-632f-4ca4-af01-2d36a43e0483.jpg,https://sirekap-obj-formc.kpu.go.id/b1b6/pemilu/ppwp/11/05/01/20/07/1105012007005-20240214-235800--1f88e683-047d-44e8-a0ad-ba01f1339d9a.jpg,https://sirekap-obj-formc.kpu.go.id/b1b6/pemilu/ppwp/11/05/01/20/07/1105012007005-20240214-235811--eed3d931-e8c9-47ad-a08c-f3ae27f0490c.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007006,TPS 006,240,7,0,176,66,4,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/d9fa/pemilu/ppwp/11/05/01/20/07/1105012007006-20240214-194940--fa4621cc-6702-4cd7-ad80-58e1d6d8210b.jpg,https://sirekap-obj-formc.kpu.go.id/d9fa/pemilu/ppwp/11/05/01/20/07/1105012007006-20240214-193618--b08104bb-2c6a-402f-8220-ca16864eafc8.jpg,https://sirekap-obj-formc.kpu.go.id/d9fa/pemilu/ppwp/11/05/01/20/07/1105012007006-20240214-195105--8189de96-0a7f-49b3-82d4-9188bb90da37.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007007,TPS 007,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007008,TPS 008,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007010,TPS 010,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007011,TPS 011,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/fe72/pemilu/ppwp/11/05/01/20/07/1105012007011-20240215-023042--40987835-be89-4c4d-94ea-59aabc1c0a55.jpg,https://sirekap-obj-formc.kpu.go.id/fe72/pemilu/ppwp/11/05/01/20/07/1105012007011-20240215-021401--0263717f-bee4-4676-bd77-617f8f318a80.jpg,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007012,TPS 012,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007013,TPS 013,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007014,TPS 014,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007015,TPS 015,252,12,0,183,78,2,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/8393/pemilu/ppwp/11/05/01/20/07/1105012007015-20240215-025912--658fd519-4221-403a-9ef4-f69e8c350857.jpg,https://sirekap-obj-formc.kpu.go.id/8393/pemilu/ppwp/11/05/01/20/07/1105012007015-20240215-030131--a0e22310-9dd4-42d7-8e79-371f0a3284ce.jpg,https://sirekap-obj-formc.kpu.go.id/8393/pemilu/ppwp/11/05/01/20/07/1105012007015-20240215-030033--bd538927-e229-49f2-b139-53be30cbf7ae.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012007,DRIEN RAMPAK,1105012007016,TPS 016,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/25d0/pemilu/ppwp/11/05/01/20/07/1105012007016-20240215-071100--58c735b5-7657-4a0b-a8a1-dd78ebf323a7.jpg,https://sirekap-obj-formc.kpu.go.id/25d0/pemilu/ppwp/11/05/01/20/07/1105012007016-20240215-071821--9a258740-60ec-4c9a-b1f6-68e146a828cc.jpg,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014001,TPS 001,248,0,1,196,42,4,1,1,1,VALID,https://sirekap-obj-formc.kpu.go.id/de59/pemilu/ppwp/11/05/01/20/14/1105012014001-20240214-201954--6f0c2a2a-54e9-423d-beb3-c02e22cf1a06.jpg,https://sirekap-obj-formc.kpu.go.id/de59/pemilu/ppwp/11/05/01/20/14/1105012014001-20240214-202035--fbe4b565-0c9b-4535-97b0-dfb9ea1978a4.jpg,https://sirekap-obj-formc.kpu.go.id/de59/pemilu/ppwp/11/05/01/20/14/1105012014001-20240214-202120--ffaa69e3-dd49-46fd-a576-360e43e87b92.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014003,TPS 003,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014004,TPS 004,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014005,TPS 005,0,0,0,167,51,6,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/19b7/pemilu/ppwp/11/05/01/20/14/1105012014005-20240215-091828--1acbd955-6a6b-4c55-83ae-73fd5a7668e1.jpg,https://sirekap-obj-formc.kpu.go.id/19b7/pemilu/ppwp/11/05/01/20/14/1105012014005-20240215-092323--713a8fee-bad9-41a3-8c4e-1f89b0de414e.jpg,https://sirekap-obj-formc.kpu.go.id/19b7/pemilu/ppwp/11/05/01/20/14/1105012014005-20240215-092615--dde0df54-9e92-46de-b2df-ce40d0a63430.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014006,TPS 006,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014007,TPS 007,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/ea97/pemilu/ppwp/11/05/01/20/14/1105012014007-20240215-041824--702922c9-8b93-4724-8236-d34bee1d317e.jpg,https://sirekap-obj-formc.kpu.go.id/ea97/pemilu/ppwp/11/05/01/20/14/1105012014007-20240215-041945--476e6418-8aa0-4254-97ba-0068a4e071de.jpg,https://sirekap-obj-formc.kpu.go.id/ea97/pemilu/ppwp/11/05/01/20/14/1105012014007-20240214-195735--1e9655fe-e49f-4388-9272-426f77dd4032.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014008,TPS 008,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/f421/pemilu/ppwp/11/05/01/20/14/1105012014008-20240215-012110--c22efaaa-8b75-4134-85cd-b427870186e8.jpg,https://sirekap-obj-formc.kpu.go.id/f421/pemilu/ppwp/11/05/01/20/14/1105012014008-20240215-012125--5b47442c-6301-43a4-9208-1cd8f5eead2c.jpg,https://sirekap-obj-formc.kpu.go.id/f421/pemilu/ppwp/11/05/01/20/14/1105012014008-20240215-012135--8f870938-685e-4eb2-959b-19e194db2da8.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012014,GAMPA,1105012014010,TPS 010,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012013,GAMPONG DARAT,1105012013001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012013,GAMPONG DARAT,1105012013002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002002,TPS 002,0,0,0,154,65,3,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/d8f7/pemilu/ppwp/11/05/01/20/02/1105012002002-20240215-111559--cdbeca64-88e9-4411-b114-3d6f4f9a2427.jpg,https://sirekap-obj-formc.kpu.go.id/d8f7/pemilu/ppwp/11/05/01/20/02/1105012002002-20240214-224900--5d34b446-0e33-4c53-b72c-5babf16853a3.jpg,https://sirekap-obj-formc.kpu.go.id/d8f7/pemilu/ppwp/11/05/01/20/02/1105012002002-20240214-225230--5267542b-5530-48fe-9dcf-e08181fabee3.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002003,TPS 003,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002004,TPS 004,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002005,TPS 005,0,0,0,133,74,5,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/14c2/pemilu/ppwp/11/05/01/20/02/1105012002005-20240215-073956--79b5c7fc-931e-4224-a82e-66dcae4d4935.jpg,https://sirekap-obj-formc.kpu.go.id/14c2/pemilu/ppwp/11/05/01/20/02/1105012002005-20240215-074158--c9f3e07b-ae59-43e6-9d6e-11befa299d0c.jpg,https://sirekap-obj-formc.kpu.go.id/14c2/pemilu/ppwp/11/05/01/20/02/1105012002005-20240215-075848--5a1d811d-3eaf-478f-ad75-1e2578414ebc.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012002,KAMPUNG BELAKANG,1105012002006,TPS 006,0,0,0,119,61,19,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/2db4/pemilu/ppwp/11/05/01/20/02/1105012002006-20240215-092821--0ba33ec8-2c1d-4b3e-8d4a-be207a9658b0.jpg,https://sirekap-obj-formc.kpu.go.id/2db4/pemilu/ppwp/11/05/01/20/02/1105012002006-20240215-093857--8f66bf13-3a81-4fa9-9e2f-dc6765702bd8.jpg,https://sirekap-obj-formc.kpu.go.id/2db4/pemilu/ppwp/11/05/01/20/02/1105012002006-20240215-094302--1890da5f-bfab-4eec-9f35-10127fbef7ec.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004003,TPS 003,0,0,0,166,52,12,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/772f/pemilu/ppwp/11/05/01/20/04/1105012004003-20240214-193838--0ad66861-d873-4f61-8883-6f33571154ac.jpg,https://sirekap-obj-formc.kpu.go.id/772f/pemilu/ppwp/11/05/01/20/04/1105012004003-20240214-193941--2ef0ff79-4a2f-41a2-8931-29940b56a534.jpg,https://sirekap-obj-formc.kpu.go.id/772f/pemilu/ppwp/11/05/01/20/04/1105012004003-20240214-232904--729ac769-bd78-4d9b-87a3-ece34aa0e62f.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004004,TPS 004,0,0,0,180,74,2,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/07b8/pemilu/ppwp/11/05/01/20/04/1105012004004-20240215-083007--27a20381-5efc-4dc9-82d2-d09fb7784da0.jpg,https://sirekap-obj-formc.kpu.go.id/07b8/pemilu/ppwp/11/05/01/20/04/1105012004004-20240215-083151--94dc2bab-068b-4786-b4db-0fa360ac9300.jpg,https://sirekap-obj-formc.kpu.go.id/07b8/pemilu/ppwp/11/05/01/20/04/1105012004004-20240215-083306--9c0ea7b5-0d0e-4137-a155-9d88d6779ce6.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004005,TPS 005,0,0,0,199,40,8,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/4fea/pemilu/ppwp/11/05/01/20/04/1105012004005-20240215-050352--033d9735-9280-4ad3-bd02-4087680de481.jpg,https://sirekap-obj-formc.kpu.go.id/4fea/pemilu/ppwp/11/05/01/20/04/1105012004005-20240215-050432--70c54353-364c-4afa-b064-902e5540241f.jpg,https://sirekap-obj-formc.kpu.go.id/4fea/pemilu/ppwp/11/05/01/20/04/1105012004005-20240215-050122--f633a017-596e-463f-bf17-02bf7af3118a.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004006,TPS 006,0,0,0,194,45,2,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/7484/pemilu/ppwp/11/05/01/20/04/1105012004006-20240214-234133--3736b2b9-683d-4f7d-9f39-5e772ba2e03a.jpg,https://sirekap-obj-formc.kpu.go.id/7484/pemilu/ppwp/11/05/01/20/04/1105012004006-20240214-213514--2ff22a90-b2e2-43e7-8ed1-1301aeb820e8.jpg,https://sirekap-obj-formc.kpu.go.id/7484/pemilu/ppwp/11/05/01/20/04/1105012004006-20240214-213625--6ac14ad0-690f-4f1e-8241-46d679db1e3a.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004007,TPS 007,241,0,0,189,44,5,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/81c4/pemilu/ppwp/11/05/01/20/04/1105012004007-20240214-200806--64dadaaa-e7ae-4a2e-87c4-ca1a0ac94022.jpg,https://sirekap-obj-formc.kpu.go.id/81c4/pemilu/ppwp/11/05/01/20/04/1105012004007-20240214-200822--1917d593-6e68-4fce-bc88-acd13c726733.jpg,https://sirekap-obj-formc.kpu.go.id/81c4/pemilu/ppwp/11/05/01/20/04/1105012004007-20240214-200837--ae9a59e5-e47f-4bad-bce0-c436b8815170.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004008,TPS 008,243,0,6,164,78,6,6,6,6,VALID,https://sirekap-obj-formc.kpu.go.id/7f56/pemilu/ppwp/11/05/01/20/04/1105012004008-20240214-192116--e4a2da62-1ac2-4585-aa07-f260acd392c5.jpg,https://sirekap-obj-formc.kpu.go.id/7f56/pemilu/ppwp/11/05/01/20/04/1105012004008-20240214-192743--7ec4fcc2-430c-4f06-bc16-5991593af019.jpg,https://sirekap-obj-formc.kpu.go.id/7f56/pemilu/ppwp/11/05/01/20/04/1105012004008-20240214-192412--27ec2752-c0ee-4f60-8367-48ac8e3d1798.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004010,TPS 010,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004011,TPS 011,238,7,0,179,57,6,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/26f7/pemilu/ppwp/11/05/01/20/04/1105012004011-20240214-194347--12c7d3a0-2b1a-4e09-b140-04bce8c5dcf6.jpg,https://sirekap-obj-formc.kpu.go.id/26f7/pemilu/ppwp/11/05/01/20/04/1105012004011-20240214-185403--8210618d-7dcd-49f6-8281-e8f648c08d33.jpg,https://sirekap-obj-formc.kpu.go.id/26f7/pemilu/ppwp/11/05/01/20/04/1105012004011-20240214-185433--157e87d7-b66e-48c0-8a9f-7d3b9938710d.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004012,TPS 012,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012004,KUTA PADANG,1105012004013,TPS 013,223,3,3,168,53,3,3,3,3,VALID,https://sirekap-obj-formc.kpu.go.id/7a1c/pemilu/ppwp/11/05/01/20/04/1105012004013-20240214-160146--58b7f597-46ab-4e70-a4a4-a8b7f40eea02.jpg,https://sirekap-obj-formc.kpu.go.id/7a1c/pemilu/ppwp/11/05/01/20/04/1105012004013-20240214-201803--c9d6fe6b-533d-4ffc-af50-586374ba4d4d.jpg,https://sirekap-obj-formc.kpu.go.id/7a1c/pemilu/ppwp/11/05/01/20/04/1105012004013-20240214-202001--2ca9c319-11d9-4632-a51d-c2d6fdc264d9.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/a8d3/pemilu/ppwp/11/05/01/20/15/1105012015001-20240215-012231--2548c24d-51ac-42b1-b9b1-02b3d59e5894.jpg,https://sirekap-obj-formc.kpu.go.id/a8d3/pemilu/ppwp/11/05/01/20/15/1105012015001-20240215-072431--04ec692d-925f-4eeb-9690-a9ad0b8b0689.jpg,https://sirekap-obj-formc.kpu.go.id/a8d3/pemilu/ppwp/11/05/01/20/15/1105012015001-20240215-012320--c50d1ee4-309b-44f6-9bb8-211549fcaf8a.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015003,TPS 003,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015004,TPS 004,246,4,4,195,58,0,4,4,4,VALID,https://sirekap-obj-formc.kpu.go.id/e3cd/pemilu/ppwp/11/05/01/20/15/1105012015004-20240214-185159--25116747-3677-4017-ad04-69a23dacba85.jpg,https://sirekap-obj-formc.kpu.go.id/e3cd/pemilu/ppwp/11/05/01/20/15/1105012015004-20240214-184649--1828d6b0-fcbf-4d26-baeb-1148bb7d7e84.jpg,https://sirekap-obj-formc.kpu.go.id/e3cd/pemilu/ppwp/11/05/01/20/15/1105012015004-20240214-185328--0e1b56c1-ab80-4fc5-b398-b5bf22608e5f.jpg
